"zip","County","Year","New","Renewed","Insured-Initiated Nonrenewed","Insurer-Initiated Nonrenewed","percent_insurer_nonrenewed","pct_major_fire_risk","pct_severe_fire_risk"
92284,"San Bernardino",2019,1584,8326,1176,307,"2.69",71.4,58.8
92284,"San Bernardino",2020,1677,8412,1310,280,"2.4",71.4,58.8
92284,"San Bernardino",2021,1962,8385,1448,387,"3.18",71.4,58.8
95236,"San Joaquin",2015,96,813,62,16,"1.62",10.4,7.1
95236,"San Joaquin",2016,103,814,73,17,"1.69",10.4,7.1
95236,"San Joaquin",2017,103,836,93,14,"1.34",10.4,7.1
95236,"San Joaquin",2018,90,830,78,13,"1.29",10.4,7.1
95236,"San Joaquin",2019,114,826,99,21,"1.98",10.4,7.1
95236,"San Joaquin",2020,92,830,65,13,"1.3",10.4,7.1
95236,"San Joaquin",2021,109,835,89,19,"1.81",10.4,7.1
91739,"San Bernardino",2015,1420,7925,1057,150,"1.42",47.4,40.5
91739,"San Bernardino",2016,1413,8171,1050,169,"1.56",47.4,40.5
91739,"San Bernardino",2017,1410,8284,1109,193,"1.76",47.4,40.5
91739,"San Bernardino",2018,1323,8365,1120,177,"1.61",47.4,40.5
91739,"San Bernardino",2019,1524,8406,1161,247,"2.18",47.4,40.5
91739,"San Bernardino",2020,1437,8477,1150,228,"2.02",47.4,40.5
91739,"San Bernardino",2021,1438,8414,1186,306,"2.7",47.4,40.5
93255,"Kern",2015,27,186,18,16,"6.48",83.6,72.1
93255,"Kern",2016,26,179,16,11,"4.74",83.6,72.1
93255,"Kern",2017,19,177,10,5,"2.37",83.6,72.1
93255,"Kern",2018,21,190,12,7,"3.04",83.6,72.1
93255,"Kern",2019,29,188,17,8,"3.31",83.6,72.1
93255,"Kern",2020,19,194,23,3,"1.26",83.6,72.1
93255,"Kern",2021,33,185,28,5,"1.99",83.6,72.1
90303,"Los Angeles",2015,367,3711,262,105,"2.36",0,0
90303,"Los Angeles",2016,304,3779,202,74,"1.7",0,0
90303,"Los Angeles",2017,338,3796,224,74,"1.67",0,0
90303,"Los Angeles",2018,347,3803,241,72,"1.61",0,0
90303,"Los Angeles",2019,355,3815,260,83,"1.84",0,0
90303,"Los Angeles",2020,346,3844,243,69,"1.53",0,0
90303,"Los Angeles",2021,409,3809,302,109,"2.35",0,0
92653,"Orange",2015,775,5879,599,144,"1.95",0.3,0
92653,"Orange",2016,822,5893,665,154,"2.04",0.3,0
92653,"Orange",2017,800,5922,663,124,"1.65",0.3,0
92653,"Orange",2018,827,5915,664,126,"1.67",0.3,0
92653,"Orange",2019,874,5900,706,143,"1.88",0.3,0
92653,"Orange",2020,876,5922,717,111,"1.46",0.3,0
92653,"Orange",2021,853,5918,760,140,"1.83",0.3,0
92262,"Riverside",2015,1396,7065,1106,267,"2.72",54.1,50.2
92262,"Riverside",2016,1467,7163,1144,251,"2.5",54.1,50.2
92262,"Riverside",2017,1499,7194,1220,189,"1.87",54.1,50.2
92262,"Riverside",2018,1532,7294,1182,246,"2.4",54.1,50.2
92262,"Riverside",2019,1631,7329,1312,220,"2.1",54.1,50.2
92262,"Riverside",2020,1856,7432,1451,203,"1.86",54.1,50.2
92262,"Riverside",2021,1768,7648,1592,224,"1.99",54.1,50.2
90278,"Los Angeles",2015,958,8528,737,161,"1.55",0,0
90278,"Los Angeles",2016,877,8596,770,128,"1.23",0,0
90278,"Los Angeles",2017,861,8597,724,114,"1.11",0,0
90278,"Los Angeles",2018,813,8613,659,120,"1.18",0,0
90278,"Los Angeles",2019,817,8629,743,98,"0.95",0,0
90278,"Los Angeles",2020,816,8680,696,97,"0.94",0,0
90278,"Los Angeles",2021,899,8607,802,106,"1.02",0,0
92273,"Imperial",2015,25,194,14,12,"4.9",0,0
92273,"Imperial",2016,30,181,15,14,"5.83",0,0
92273,"Imperial",2017,29,206,10,12,"4.67",0,0
92273,"Imperial",2018,35,218,21,8,"2.84",0,0
92273,"Imperial",2019,40,223,18,20,"6.64",0,0
92273,"Imperial",2020,30,194,19,7,"2.8",0,0
92273,"Imperial",2021,21,229,17,9,"3.26",0,0
93012,"Ventura",2015,1124,8238,859,182,"1.75",84.4,7.5
93012,"Ventura",2016,1123,8379,862,138,"1.31",84.4,7.5
93012,"Ventura",2017,1007,8467,833,144,"1.38",84.4,7.5
93012,"Ventura",2018,958,8531,814,106,"1.02",84.4,7.5
93012,"Ventura",2019,1105,8516,876,186,"1.74",84.4,7.5
93012,"Ventura",2020,1035,8626,911,113,"1.06",84.4,7.5
93012,"Ventura",2021,1228,8529,942,211,"1.93",84.4,7.5
91755,"Los Angeles",2015,482,4474,347,74,"1.38",0,0
91755,"Los Angeles",2016,529,4529,378,75,"1.36",0,0
91755,"Los Angeles",2017,539,4562,392,76,"1.36",0,0
91755,"Los Angeles",2018,450,4612,358,88,"1.6",0,0
91755,"Los Angeles",2019,468,4656,370,78,"1.4",0,0
91755,"Los Angeles",2020,422,4669,339,62,"1.13",0,0
91755,"Los Angeles",2021,486,4647,382,93,"1.66",0,0
92887,"Orange",2015,541,5166,439,95,"1.52",85.8,81.3
92887,"Orange",2016,627,5176,521,92,"1.43",85.8,81.3
92887,"Orange",2017,621,5145,505,113,"1.77",85.8,81.3
92887,"Orange",2018,621,5121,473,126,"1.99",85.8,81.3
92887,"Orange",2019,714,5085,534,164,"2.52",85.8,81.3
92887,"Orange",2020,766,5019,555,225,"3.43",85.8,81.3
92887,"Orange",2021,829,4851,635,323,"4.87",85.8,81.3
91602,"Los Angeles",2015,328,2306,261,49,"1.66",0,0
91602,"Los Angeles",2016,295,2307,254,62,"2.12",0,0
91602,"Los Angeles",2017,327,2304,240,49,"1.68",0,0
91602,"Los Angeles",2018,313,2309,259,56,"1.91",0,0
91602,"Los Angeles",2019,316,2355,238,58,"1.95",0,0
91602,"Los Angeles",2020,324,2372,258,45,"1.5",0,0
91602,"Los Angeles",2021,385,2332,331,53,"1.71",0,0
93003,"Ventura",2015,1149,11496,923,192,"1.4",67,0
93003,"Ventura",2016,1154,11564,902,203,"1.47",67,0
93003,"Ventura",2017,1174,11532,909,228,"1.65",67,0
93003,"Ventura",2018,1161,11467,927,212,"1.54",67,0
93003,"Ventura",2019,1235,11444,1007,201,"1.45",67,0
93003,"Ventura",2020,1257,11354,1037,182,"1.32",67,0
93003,"Ventura",2021,1354,11246,1069,314,"2.25",67,0
92656,"Orange",2015,985,7022,853,170,"1.88",3,0
92656,"Orange",2016,1008,7050,871,155,"1.71",3,0
92656,"Orange",2017,925,7069,760,145,"1.63",3,0
92656,"Orange",2018,970,7114,792,171,"1.89",3,0
92656,"Orange",2019,1138,7083,862,299,"3.19",3,0
92656,"Orange",2020,1110,7162,935,190,"2.02",3,0
92656,"Orange",2021,1070,7063,940,200,"2.16",3,0
92663,"Orange",2015,687,4772,552,139,"2.26",0,0
92663,"Orange",2016,655,4769,510,146,"2.4",0,0
92663,"Orange",2017,605,4814,500,84,"1.4",0,0
92663,"Orange",2018,641,4882,490,93,"1.52",0,0
92663,"Orange",2019,631,4867,495,93,"1.53",0,0
92663,"Orange",2020,710,4910,544,88,"1.41",0,0
92663,"Orange",2021,790,4900,671,123,"1.9",0,0
92683,"Orange",2015,2112,15220,1630,352,"1.82",0,0
92683,"Orange",2016,2146,15343,1596,285,"1.47",0,0
92683,"Orange",2017,2026,15486,1560,275,"1.42",0,0
92683,"Orange",2018,1927,15513,1523,265,"1.38",0,0
92683,"Orange",2019,2050,15555,1542,261,"1.34",0,0
92683,"Orange",2020,1933,15609,1487,261,"1.35",0,0
92683,"Orange",2021,2008,15678,1566,345,"1.76",0,0
92688,"Orange",2015,915,7478,776,156,"1.67",95.9,0
92688,"Orange",2016,1005,7476,892,145,"1.52",95.9,0
92688,"Orange",2017,1009,7450,885,129,"1.36",95.9,0
92688,"Orange",2018,986,7409,827,180,"1.91",95.9,0
92688,"Orange",2019,1224,7263,804,400,"4.13",95.9,0
92688,"Orange",2020,1118,7349,865,278,"2.89",95.9,0
92688,"Orange",2021,1087,7315,934,269,"2.8",95.9,0
91733,"Los Angeles",2015,551,5121,365,112,"1.82",0,0
91733,"Los Angeles",2016,585,5229,400,108,"1.71",0,0
91733,"Los Angeles",2017,555,5240,399,144,"2.27",0,0
91733,"Los Angeles",2018,542,5243,401,112,"1.78",0,0
91733,"Los Angeles",2019,573,5282,420,118,"1.85",0,0
91733,"Los Angeles",2020,571,5295,419,129,"2.01",0,0
91733,"Los Angeles",2021,646,5268,485,155,"2.36",0,0
93021,"Ventura",2015,1194,8436,844,198,"1.86",95.6,40.2
93021,"Ventura",2016,1168,8609,925,146,"1.35",95.6,40.2
93021,"Ventura",2017,1229,8690,975,118,"1.07",95.6,40.2
93021,"Ventura",2018,1152,8783,895,169,"1.54",95.6,40.2
93021,"Ventura",2019,1218,8788,947,247,"2.21",95.6,40.2
93021,"Ventura",2020,1115,8884,906,169,"1.53",95.6,40.2
93021,"Ventura",2021,1274,8626,925,376,"3.36",95.6,40.2
93030,"Ventura",2015,912,9530,743,189,"1.66",0,0
93030,"Ventura",2016,965,9438,843,213,"1.86",0,0
93030,"Ventura",2017,1023,9276,816,214,"1.89",0,0
93030,"Ventura",2018,936,9196,785,194,"1.75",0,0
93030,"Ventura",2019,974,9173,819,154,"1.38",0,0
93030,"Ventura",2020,995,8952,797,192,"1.76",0,0
93030,"Ventura",2021,998,8869,825,243,"2.22",0,0
93101,"Santa Barbara",2015,388,4268,309,70,"1.39",8.7,0
93101,"Santa Barbara",2016,410,4289,303,80,"1.57",8.7,0
93101,"Santa Barbara",2017,406,4240,333,59,"1.17",8.7,0
93101,"Santa Barbara",2018,381,4301,319,59,"1.17",8.7,0
93101,"Santa Barbara",2019,405,4320,320,75,"1.46",8.7,0
93101,"Santa Barbara",2020,423,4294,334,81,"1.58",8.7,0
93101,"Santa Barbara",2021,548,4177,448,143,"2.69",8.7,0
93111,"Santa Barbara",2015,349,4504,281,63,"1.21",65,0.3
93111,"Santa Barbara",2016,377,4534,271,62,"1.18",65,0.3
93111,"Santa Barbara",2017,399,4519,301,59,"1.12",65,0.3
93111,"Santa Barbara",2018,422,4555,322,59,"1.1",65,0.3
93111,"Santa Barbara",2019,522,4541,316,105,"1.91",65,0.3
93111,"Santa Barbara",2020,424,4622,315,72,"1.33",65,0.3
93111,"Santa Barbara",2021,595,4490,405,184,"3.24",65,0.3
91605,"Los Angeles",2015,891,6172,651,188,"2.38",0,0
91605,"Los Angeles",2016,876,6254,645,158,"1.99",0,0
91605,"Los Angeles",2017,901,6264,650,183,"2.29",0,0
91605,"Los Angeles",2018,875,6223,629,213,"2.68",0,0
91605,"Los Angeles",2019,892,6363,643,180,"2.23",0,0
91605,"Los Angeles",2020,862,6401,636,165,"2.05",0,0
91605,"Los Angeles",2021,957,6347,728,244,"2.95",0,0
90293,"Los Angeles",2015,176,1535,136,28,"1.49",0,0
90293,"Los Angeles",2016,160,1546,138,40,"2.12",0,0
90293,"Los Angeles",2017,172,1541,141,45,"2.37",0,0
90293,"Los Angeles",2018,185,1549,159,23,"1.2",0,0
90293,"Los Angeles",2019,205,1586,157,29,"1.47",0,0
90293,"Los Angeles",2020,195,1565,184,18,"0.92",0,0
90293,"Los Angeles",2021,190,1587,182,31,"1.56",0,0
92672,"Orange",2015,916,7784,739,154,"1.61",25.3,0
92672,"Orange",2016,1060,7805,828,166,"1.68",25.3,0
92672,"Orange",2017,999,7862,753,132,"1.35",25.3,0
92672,"Orange",2018,1067,7922,750,165,"1.67",25.3,0
92672,"Orange",2019,1164,7948,845,217,"2.13",25.3,0
92672,"Orange",2020,1119,8077,881,166,"1.62",25.3,0
92672,"Orange",2021,1215,7995,1015,240,"2.29",25.3,0
92677,"Orange",2015,1801,14216,1478,323,"1.81",11.8,0
92677,"Orange",2016,1884,14186,1571,313,"1.74",11.8,0
92677,"Orange",2017,1897,14223,1516,261,"1.46",11.8,0
92677,"Orange",2018,1845,14231,1480,306,"1.71",11.8,0
92677,"Orange",2019,2075,14173,1676,392,"2.14",11.8,0
92677,"Orange",2020,2121,14148,1750,336,"1.83",11.8,0
92677,"Orange",2021,2005,14033,1770,367,"2.02",11.8,0
91746,"Los Angeles",2015,542,4929,395,104,"1.74",7.8,0
91746,"Los Angeles",2016,572,4979,409,95,"1.57",7.8,0
91746,"Los Angeles",2017,613,4985,431,120,"1.95",7.8,0
91746,"Los Angeles",2018,578,5035,419,122,"1.98",7.8,0
91746,"Los Angeles",2019,590,5048,473,156,"2.49",7.8,0
91746,"Los Angeles",2020,586,5039,431,104,"1.69",7.8,0
91746,"Los Angeles",2021,606,5033,458,160,"2.56",7.8,0
91748,"Los Angeles",2015,1104,9044,860,220,"1.96",80.3,29.1
91748,"Los Angeles",2016,1196,9030,968,205,"1.8",80.3,29.1
91748,"Los Angeles",2017,1200,8934,944,243,"2.15",80.3,29.1
91748,"Los Angeles",2018,1144,8935,829,230,"2.07",80.3,29.1
91748,"Los Angeles",2019,1312,8932,962,270,"2.35",80.3,29.1
91748,"Los Angeles",2020,1314,8830,1008,228,"2",80.3,29.1
91748,"Los Angeles",2021,1257,8954,976,320,"2.78",80.3,29.1
92678,"Orange",2015,1,41,3,1,"2.17",94.2,25.6
92678,"Orange",2016,1,35,1,1,"2.63",94.2,25.6
92678,"Orange",2017,12,52,5,1,"1.43",94.2,25.6
92678,"Orange",2018,3,46,3,4,"7.14",94.2,25.6
92678,"Orange",2019,4,40,3,3,"6",94.2,25.6
92678,"Orange",2020,0,29,0,0,"0",94.2,25.6
92678,"Orange",2021,1,36,2,4,"9.3",94.2,25.6
92694,"Orange",2015,1014,4787,669,164,"2.47",35.7,0
92694,"Orange",2016,1309,5018,785,137,"1.89",35.7,0
92694,"Orange",2017,1404,5356,882,125,"1.61",35.7,0
92694,"Orange",2018,1596,5797,891,145,"1.72",35.7,0
92694,"Orange",2019,1612,6283,1080,258,"2.79",35.7,0
92694,"Orange",2020,1637,6684,1159,207,"2.14",35.7,0
92694,"Orange",2021,1253,6944,1123,245,"2.56",35.7,0
92703,"Orange",2015,903,6406,596,210,"2.59",0,0
92703,"Orange",2016,931,6487,644,219,"2.64",0,0
92703,"Orange",2017,943,6491,644,203,"2.45",0,0
92703,"Orange",2018,923,6585,606,226,"2.71",0,0
92703,"Orange",2019,1007,6637,636,246,"2.89",0,0
92703,"Orange",2020,873,6683,596,192,"2.3",0,0
92703,"Orange",2021,907,6714,637,240,"2.82",0,0
92704,"Orange",2015,1224,9557,933,248,"2.07",0,0
92704,"Orange",2016,1277,9629,933,271,"2.24",0,0
92704,"Orange",2017,1229,9600,952,248,"2.06",0,0
92704,"Orange",2018,1147,9653,882,227,"1.91",0,0
92704,"Orange",2019,1261,9672,899,270,"2.23",0,0
92704,"Orange",2020,1137,9740,873,164,"1.38",0,0
92704,"Orange",2021,1246,9716,941,282,"2.31",0,0
90280,"Los Angeles",2015,1166,12625,814,243,"1.64",0,0
90280,"Los Angeles",2016,1210,12785,837,194,"1.29",0,0
90280,"Los Angeles",2017,1243,12808,857,241,"1.59",0,0
90280,"Los Angeles",2018,1106,12958,787,195,"1.3",0,0
90280,"Los Angeles",2019,1180,12963,917,210,"1.38",0,0
90280,"Los Angeles",2020,1200,12899,890,259,"1.7",0,0
90280,"Los Angeles",2021,1393,12777,886,451,"2.91",0,0
92254,"Riverside",2015,110,1132,63,22,"1.66",55.9,33.6
92254,"Riverside",2016,101,1173,58,29,"2.13",55.9,33.6
92254,"Riverside",2017,112,1151,71,41,"2.98",55.9,33.6
92254,"Riverside",2018,117,1182,63,33,"2.37",55.9,33.6
92254,"Riverside",2019,195,1150,109,69,"4.53",55.9,33.6
92254,"Riverside",2020,179,1174,99,67,"4.41",55.9,33.6
92254,"Riverside",2021,175,1213,108,58,"3.73",55.9,33.6
92256,"San Bernardino",2015,191,1220,113,55,"3.48",86.6,75.7
92256,"San Bernardino",2016,209,1227,128,63,"3.87",86.6,75.7
92256,"San Bernardino",2017,183,1225,133,48,"3.02",86.6,75.7
92256,"San Bernardino",2018,225,1237,141,49,"2.97",86.6,75.7
92256,"San Bernardino",2019,267,1236,138,86,"4.98",86.6,75.7
92256,"San Bernardino",2020,242,1306,152,55,"3.13",86.6,75.7
92256,"San Bernardino",2021,237,1302,193,67,"3.72",86.6,75.7
91722,"Los Angeles",2015,818,7082,635,140,"1.61",2.7,1.2
91722,"Los Angeles",2016,803,7086,657,122,"1.41",2.7,1.2
91722,"Los Angeles",2017,842,7089,631,133,"1.53",2.7,1.2
91722,"Los Angeles",2018,831,7121,638,123,"1.41",2.7,1.2
91722,"Los Angeles",2019,811,7174,619,135,"1.54",2.7,1.2
91722,"Los Angeles",2020,693,7235,552,107,"1.25",2.7,1.2
91722,"Los Angeles",2021,763,7188,606,152,"1.75",2.7,1.2
91741,"Los Angeles",2015,735,7050,570,132,"1.56",100,99.6
91741,"Los Angeles",2016,823,7058,614,115,"1.34",100,99.6
91741,"Los Angeles",2017,709,7141,593,109,"1.27",100,99.6
91741,"Los Angeles",2018,757,7121,587,122,"1.42",100,99.6
91741,"Los Angeles",2019,815,7154,590,134,"1.54",100,99.6
91741,"Los Angeles",2020,774,7239,595,128,"1.47",100,99.6
91741,"Los Angeles",2021,813,7238,636,154,"1.74",100,99.6
90201,"Los Angeles",2015,909,9951,643,190,"1.62",0,0
90201,"Los Angeles",2016,820,10076,629,129,"1.11",0,0
90201,"Los Angeles",2017,944,10045,690,210,"1.77",0,0
90201,"Los Angeles",2018,903,10066,626,206,"1.75",0,0
90201,"Los Angeles",2019,836,10098,661,168,"1.43",0,0
90201,"Los Angeles",2020,865,10117,578,183,"1.56",0,0
90201,"Los Angeles",2021,1044,10056,693,283,"2.34",0,0
90240,"Los Angeles",2015,573,5191,438,77,"1.23",0,0
90240,"Los Angeles",2016,634,5166,481,115,"1.8",0,0
90240,"Los Angeles",2017,570,5220,451,91,"1.44",0,0
90240,"Los Angeles",2018,608,5253,460,91,"1.42",0,0
90240,"Los Angeles",2019,638,5247,510,103,"1.59",0,0
90240,"Los Angeles",2020,542,5275,432,90,"1.42",0,0
90240,"Los Angeles",2021,605,5213,440,134,"2.1",0,0
91750,"Los Angeles",2015,955,8971,733,145,"1.34",65,51.5
91750,"Los Angeles",2016,924,9012,744,150,"1.39",65,51.5
91750,"Los Angeles",2017,897,8988,739,143,"1.33",65,51.5
91750,"Los Angeles",2018,956,8998,701,166,"1.53",65,51.5
91750,"Los Angeles",2019,1146,8891,857,239,"2.15",65,51.5
91750,"Los Angeles",2020,1033,8945,826,152,"1.39",65,51.5
91750,"Los Angeles",2021,1029,8936,912,194,"1.75",65,51.5
92865,"Orange",2015,430,3983,363,70,"1.44",0,0
92865,"Orange",2016,483,3968,383,53,"1.08",0,0
92865,"Orange",2017,417,4012,365,53,"1.09",0,0
92865,"Orange",2018,433,4037,362,50,"1.02",0,0
92865,"Orange",2019,444,4054,369,81,"1.64",0,0
92865,"Orange",2020,505,4024,400,57,"1.14",0,0
92865,"Orange",2021,501,3992,424,80,"1.6",0,0
90291,"Los Angeles",2015,766,6238,632,144,"1.85",0,0
90291,"Los Angeles",2016,693,6237,604,153,"1.99",0,0
90291,"Los Angeles",2017,697,6257,548,99,"1.3",0,0
90291,"Los Angeles",2018,761,6251,676,113,"1.45",0,0
90291,"Los Angeles",2019,736,6250,598,133,"1.72",0,0
90291,"Los Angeles",2020,763,6216,648,100,"1.29",0,0
90291,"Los Angeles",2021,892,6188,771,148,"1.85",0,0
90292,"Los Angeles",2015,144,1267,150,40,"2.5",0,0
90292,"Los Angeles",2016,167,1235,139,33,"2.1",0,0
90292,"Los Angeles",2017,175,1253,142,25,"1.57",0,0
90292,"Los Angeles",2018,190,1257,130,27,"1.68",0,0
90292,"Los Angeles",2019,169,1325,159,30,"1.78",0,0
90292,"Los Angeles",2020,165,1325,161,28,"1.67",0,0
90292,"Los Angeles",2021,199,1311,197,30,"1.73",0,0
92258,"Riverside",2015,27,74,13,11,"8.8",38.1,21
92258,"Riverside",2016,17,77,7,9,"8.18",38.1,21
92258,"Riverside",2017,20,84,3,11,"9.32",38.1,21
92258,"Riverside",2018,29,78,15,8,"6.15",38.1,21
92258,"Riverside",2019,57,84,29,17,"9.09",38.1,21
92258,"Riverside",2020,28,100,15,9,"5.92",38.1,21
92258,"Riverside",2021,16,101,15,7,"5.04",38.1,21
91723,"Los Angeles",2015,325,3051,233,64,"1.74",3.6,3
91723,"Los Angeles",2016,290,3085,224,44,"1.21",3.6,3
91723,"Los Angeles",2017,328,3089,244,46,"1.24",3.6,3
91723,"Los Angeles",2018,283,3115,243,29,"0.79",3.6,3
91723,"Los Angeles",2019,314,3079,235,47,"1.28",3.6,3
91723,"Los Angeles",2020,321,3085,242,40,"1.08",3.6,3
91723,"Los Angeles",2021,344,3089,290,50,"1.33",3.6,3
92259,"Imperial",2015,14,147,12,7,"3.89",1.7,0.2
92259,"Imperial",2016,13,140,11,9,"5.2",1.7,0.2
92259,"Imperial",2017,15,139,5,4,"2.45",1.7,0.2
92259,"Imperial",2018,12,146,8,5,"2.92",1.7,0.2
92259,"Imperial",2019,15,146,17,4,"2.2",1.7,0.2
92259,"Imperial",2020,23,130,13,4,"2.35",1.7,0.2
92259,"Imperial",2021,9,139,9,0,"0",1.7,0.2
92260,"Riverside",2015,1435,9051,994,274,"2.33",47,35.9
92260,"Riverside",2016,1493,9015,1111,291,"2.44",47,35.9
92260,"Riverside",2017,1517,8991,1039,188,"1.6",47,35.9
92260,"Riverside",2018,1559,9238,1099,185,"1.53",47,35.9
92260,"Riverside",2019,2419,8429,1236,197,"1.6",47,35.9
92260,"Riverside",2020,2105,8751,1398,228,"1.83",47,35.9
92260,"Riverside",2021,1841,9003,1471,359,"2.83",47,35.9
91724,"Los Angeles",2015,639,5366,477,129,"1.95",99,95.9
91724,"Los Angeles",2016,680,5388,524,121,"1.8",99,95.9
91724,"Los Angeles",2017,632,5432,468,89,"1.34",99,95.9
91724,"Los Angeles",2018,668,5444,490,101,"1.51",99,95.9
91724,"Los Angeles",2019,676,5495,474,130,"1.92",99,95.9
91724,"Los Angeles",2020,645,5506,517,111,"1.64",99,95.9
91724,"Los Angeles",2021,675,5520,557,107,"1.56",99,95.9
91706,"Los Angeles",2015,1192,10785,935,197,"1.5",0,0
91706,"Los Angeles",2016,1255,10857,944,159,"1.2",0,0
91706,"Los Angeles",2017,1293,10940,919,234,"1.75",0,0
91706,"Los Angeles",2018,1276,11006,946,221,"1.64",0,0
91706,"Los Angeles",2019,1288,11142,930,265,"1.94",0,0
91706,"Los Angeles",2020,1175,11164,871,218,"1.62",0,0
91706,"Los Angeles",2021,1346,11179,995,253,"1.84",0,0
91708,"San Bernardino",2015,278,1219,227,28,"1.6",98.5,95.8
91708,"San Bernardino",2016,348,1225,233,23,"1.26",98.5,95.8
91708,"San Bernardino",2017,369,1310,237,22,"1.14",98.5,95.8
91708,"San Bernardino",2018,623,1419,288,28,"1.19",98.5,95.8
91708,"San Bernardino",2019,610,1716,310,31,"1.16",98.5,95.8
91708,"San Bernardino",2020,673,1901,426,39,"1.28",98.5,95.8
91708,"San Bernardino",2021,772,2129,462,65,"1.9",98.5,95.8
92630,"Orange",2015,1726,11797,1233,233,"1.55",20.2,0
92630,"Orange",2016,1792,12080,1306,216,"1.4",20.2,0
92630,"Orange",2017,1906,12276,1289,250,"1.59",20.2,0
92630,"Orange",2018,1874,12691,1234,208,"1.3",20.2,0
92630,"Orange",2019,1928,12860,1432,279,"1.69",20.2,0
92630,"Orange",2020,1865,13059,1565,203,"1.22",20.2,0
92630,"Orange",2021,2105,12998,1685,338,"1.97",20.2,0
92637,"Orange",2015,93,629,101,7,"0.84",4.2,0
92637,"Orange",2016,93,631,104,6,"0.72",4.2,0
92637,"Orange",2017,96,611,87,3,"0.38",4.2,0
92637,"Orange",2018,106,676,87,6,"0.69",4.2,0
92637,"Orange",2019,108,720,104,4,"0.43",4.2,0
92637,"Orange",2020,96,700,85,4,"0.45",4.2,0
92637,"Orange",2021,104,712,104,6,"0.65",4.2,0
92304,"San Bernardino",2015,1,2,0,0,"0",0,0
92304,"San Bernardino",2016,0,2,0,1,"33.33",0,0
92304,"San Bernardino",2017,0,1,0,0,"0",0,0
92304,"San Bernardino",2018,0,1,0,0,"0",0,0
92304,"San Bernardino",2019,0,1,21,3,"12",0,0
92304,"San Bernardino",2020,0,1,0,0,"0",0,0
92304,"San Bernardino",2021,0,1,0,0,"0",0,0
92649,"Orange",2015,877,7754,650,135,"1.43",25.5,0
92649,"Orange",2016,831,7779,635,135,"1.44",25.5,0
92649,"Orange",2017,826,7848,660,103,"1.09",25.5,0
92649,"Orange",2018,803,7892,636,108,"1.14",25.5,0
92649,"Orange",2019,950,7868,743,107,"1.11",25.5,0
92649,"Orange",2020,935,7899,682,103,"1.07",25.5,0
92649,"Orange",2021,1015,7907,826,186,"1.87",25.5,0
92356,"San Bernardino",2015,215,1365,150,62,"3.46",11.2,0.8
92356,"San Bernardino",2016,265,1358,153,83,"4.46",11.2,0.8
92356,"San Bernardino",2017,253,1344,157,87,"4.73",11.2,0.8
92356,"San Bernardino",2018,267,1386,171,80,"4.2",11.2,0.8
92356,"San Bernardino",2019,320,1361,210,114,"5.69",11.2,0.8
92356,"San Bernardino",2020,284,1417,175,94,"4.77",11.2,0.8
92356,"San Bernardino",2021,300,1423,209,101,"4.97",11.2,0.8
92358,"San Bernardino",2015,12,167,15,4,"2.02",99.7,97.1
92358,"San Bernardino",2016,14,162,9,2,"1.07",99.7,97.1
92358,"San Bernardino",2017,19,165,12,4,"2",99.7,97.1
92358,"San Bernardino",2018,15,169,13,2,"1.01",99.7,97.1
92358,"San Bernardino",2019,46,157,24,19,"7.72",99.7,97.1
92358,"San Bernardino",2020,32,166,17,18,"7.73",99.7,97.1
92358,"San Bernardino",2021,41,152,27,18,"7.56",99.7,97.1
92373,"San Bernardino",2015,898,7733,721,163,"1.71",74.2,68
92373,"San Bernardino",2016,908,7774,661,175,"1.84",74.2,68
92373,"San Bernardino",2017,875,7831,676,153,"1.6",74.2,68
92373,"San Bernardino",2018,962,7770,699,198,"2.06",74.2,68
92373,"San Bernardino",2019,1315,7476,781,470,"4.68",74.2,68
92373,"San Bernardino",2020,897,7841,749,191,"1.97",74.2,68
92373,"San Bernardino",2021,1074,7713,837,264,"2.67",74.2,68
95045,"San Benito",2015,114,856,87,16,"1.49",71.9,14.3
95045,"San Benito",2016,122,861,82,21,"1.93",71.9,14.3
95045,"San Benito",2017,114,885,82,25,"2.26",71.9,14.3
95045,"San Benito",2018,112,891,77,16,"1.46",71.9,14.3
95045,"San Benito",2019,175,888,96,30,"2.52",71.9,14.3
95045,"San Benito",2020,206,945,112,22,"1.71",71.9,14.3
95045,"San Benito",2021,128,1028,100,30,"2.33",71.9,14.3
95073,"Santa Cruz",2015,295,3163,215,75,"2",94.5,0.8
95073,"Santa Cruz",2016,287,3172,238,71,"1.88",94.5,0.8
95073,"Santa Cruz",2017,282,3167,214,57,"1.53",94.5,0.8
95073,"Santa Cruz",2018,269,3173,203,41,"1.11",94.5,0.8
95073,"Santa Cruz",2019,340,3141,228,93,"2.45",94.5,0.8
95073,"Santa Cruz",2020,388,3104,275,127,"3.26",94.5,0.8
95073,"Santa Cruz",2021,507,3033,289,225,"5.55",94.5,0.8
96121,"Lassen",2015,16,120,13,3,"1.97",75.2,57.8
96121,"Lassen",2016,18,117,11,5,"3.31",75.2,57.8
96121,"Lassen",2017,11,116,12,5,"3.47",75.2,57.8
96121,"Lassen",2018,10,121,11,0,"0",75.2,57.8
96121,"Lassen",2019,25,119,14,6,"3.66",75.2,57.8
96121,"Lassen",2020,18,123,17,4,"2.47",75.2,57.8
96121,"Lassen",2021,12,124,15,1,"0.66",75.2,57.8
